2024-05-04 21:24:38.716 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714875878716; nextExpiration=1714875878715; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:19.038 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876339038; nextExpiration=1714876339037; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:20.039 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876340039; nextExpiration=1714876340038; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:21.041 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876341041; nextExpiration=1714876341039; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:22.041 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876342041; nextExpiration=1714876342041; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:23.041 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876343041; nextExpiration=1714876343041; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:24.042 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876344042; nextExpiration=1714876344041; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:25.042 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876345042; nextExpiration=1714876345042; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:26.043 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876346043; nextExpiration=1714876346042; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:27.043 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876347043; nextExpiration=1714876347043; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:28.044 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876348044; nextExpiration=1714876348043; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:28.396 TRACE [Catalina-utility-2] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - Start expire sessions StandardManager at 1714876348396 sessioncount 0
2024-05-04 21:32:28.396 TRACE [Catalina-utility-2] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - End expire sessions StandardManager processingTime 0 expired sessions: 0
2024-05-04 21:32:29.044 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876349044; nextExpiration=1714876349044; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:30.045 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876350045; nextExpiration=1714876350044; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:31.045 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876351045; nextExpiration=1714876351045; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:32.046 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876352046; nextExpiration=1714876352045; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:33.047 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876353047; nextExpiration=1714876353046; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:34.048 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876354048; nextExpiration=1714876354047; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:35.049 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876355049; nextExpiration=1714876355048; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:36.050 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876356050; nextExpiration=1714876356049; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:37.050 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876357050; nextExpiration=1714876357050; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:38.051 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876358051; nextExpiration=1714876358050; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:39.052 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876359052; nextExpiration=1714876359051; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:40.052 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876360052; nextExpiration=1714876360052; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:41.053 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876361053; nextExpiration=1714876361052; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:42.053 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876362053; nextExpiration=1714876362053; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:43.053 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876363053; nextExpiration=1714876363053; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:44.053 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876364053; nextExpiration=1714876364053; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:45.054 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876365054; nextExpiration=1714876365053; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:46.054 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876366054; nextExpiration=1714876366054; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:47.055 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876367055; nextExpiration=1714876367054; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:48.056 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876368056; nextExpiration=1714876368055; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:49.056 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876369056; nextExpiration=1714876369056; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:50.056 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876370056; nextExpiration=1714876370056; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:51.057 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876371057; nextExpiration=1714876371056; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:52.058 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876372058; nextExpiration=1714876372057; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:53.058 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876373058; nextExpiration=1714876373058; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:54.058 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876374058; nextExpiration=1714876374058; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:55.059 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876375059; nextExpiration=1714876375058; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:56.059 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876376059; nextExpiration=1714876376059; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:57.060 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876377060; nextExpiration=1714876377059; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:58.061 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876378061; nextExpiration=1714876378060; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:32:59.061 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876379061; nextExpiration=1714876379061; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:00.062 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876380062; nextExpiration=1714876380061; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:01.062 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876381062; nextExpiration=1714876381062; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:02.063 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876382063; nextExpiration=1714876382062; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:03.064 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876383064; nextExpiration=1714876383063; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:04.067 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876384066; nextExpiration=1714876384064; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:05.068 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876385068; nextExpiration=1714876385066; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:06.069 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876386069; nextExpiration=1714876386068; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:07.070 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876387069; nextExpiration=1714876387069; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:08.072 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876388072; nextExpiration=1714876388069; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:09.073 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876389073; nextExpiration=1714876389072; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:10.074 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876390074; nextExpiration=1714876390073; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:11.075 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876391075; nextExpiration=1714876391074; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:12.075 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876392075; nextExpiration=1714876392075; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:13.075 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876393075; nextExpiration=1714876393075; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:14.075 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876394075; nextExpiration=1714876394075; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:15.076 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876395076; nextExpiration=1714876395075; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:16.076 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876396076; nextExpiration=1714876396076; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:17.076 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876397076; nextExpiration=1714876397076; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:18.076 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876398076; nextExpiration=1714876398076; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:19.077 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876399077; nextExpiration=1714876399076; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:20.078 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876400078; nextExpiration=1714876400077; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:21.078 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876401078; nextExpiration=1714876401078; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:22.078 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876402078; nextExpiration=1714876402078; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:23.079 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876403079; nextExpiration=1714876403078; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:24.080 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876404080; nextExpiration=1714876404079; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:25.080 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876405080; nextExpiration=1714876405080; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:26.081 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876406081; nextExpiration=1714876406080; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:27.081 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876407081; nextExpiration=1714876407081; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:28.082 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876408082; nextExpiration=1714876408081; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:28.404 TRACE [Catalina-utility-2] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - Start expire sessions StandardManager at 1714876408404 sessioncount 0
2024-05-04 21:33:28.404 TRACE [Catalina-utility-2] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - End expire sessions StandardManager processingTime 0 expired sessions: 0
2024-05-04 21:33:29.082 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876409082; nextExpiration=1714876409082; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:30.083 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876410083; nextExpiration=1714876410082; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:31.084 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876411084; nextExpiration=1714876411083; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:32.084 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876412084; nextExpiration=1714876412084; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:33.085 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876413085; nextExpiration=1714876413084; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:34.085 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876414085; nextExpiration=1714876414085; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:35.086 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876415086; nextExpiration=1714876415085; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:36.086 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876416086; nextExpiration=1714876416086; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:37.087 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876417087; nextExpiration=1714876417086; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:38.087 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876418087; nextExpiration=1714876418087; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:39.088 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876419088; nextExpiration=1714876419087; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:40.088 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876420088; nextExpiration=1714876420088; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:41.088 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876421088; nextExpiration=1714876421088; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:42.088 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876422088; nextExpiration=1714876422088; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:43.089 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876423089; nextExpiration=1714876423088; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:44.090 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876424090; nextExpiration=1714876424089; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:45.090 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876425090; nextExpiration=1714876425090; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:46.090 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876426090; nextExpiration=1714876426090; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:47.091 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876427091; nextExpiration=1714876427090; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:48.091 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876428091; nextExpiration=1714876428091; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:49.092 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876429092; nextExpiration=1714876429091; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:50.093 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876430093; nextExpiration=1714876430092; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:51.093 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876431093; nextExpiration=1714876431093; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:52.093 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876432093; nextExpiration=1714876432093; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:53.093 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876433093; nextExpiration=1714876433093; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:54.094 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876434094; nextExpiration=1714876434093; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:55.095 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876435095; nextExpiration=1714876435094; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:56.096 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876436096; nextExpiration=1714876436095; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:57.097 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876437097; nextExpiration=1714876437096; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:58.097 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876438097; nextExpiration=1714876438097; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:33:59.097 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876439097; nextExpiration=1714876439097; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:00.098 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876440098; nextExpiration=1714876440097; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:01.099 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876441099; nextExpiration=1714876441098; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:02.099 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876442099; nextExpiration=1714876442099; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:03.099 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876443099; nextExpiration=1714876443099; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:04.099 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876444099; nextExpiration=1714876444099; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:05.099 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876445099; nextExpiration=1714876445099; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:34:06.100 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714876446100; nextExpiration=1714876446099; keyCount=0; hasEvents=false; eval=false
